"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
5003050;1;1978;1;0;7;0;1;4;1;600000;1;"";1;7;10,71
5003050;2;1983;2;1;7;0;1;1;1;0;2;"no quiere entregar informacion de sus infresos";1;2;24,81
5003050;3;1947;2;3;4;0;0;11;0;0;0;"";1;2;8,12
5003055;1;1982;1;0;4;0;0;4;1;500000;1;"";1;2;6,90
5003055;2;1977;2;1;7;0;1;4;1;450000;1;"";1;4;3,87
5003055;3;2009;1;2;1;0;0;13;0;0;0;"";0;0;14,40
5003055;4;1953;2;3;5;0;1;11;0;0;0;"";1;4;3,87
5003087;1;1969;1;0;6;0;0;1;1;800000;1;"";1;3;33,47
5003087;2;1968;2;1;5;0;0;11;0;0;0;"";0;0;25,39
5003087;3;1993;1;2;4;4;0;14;0;0;0;"";1;2;13,74
5003087;4;1994;1;2;4;4;0;14;0;0;0;"";1;2;13,74
5003087;5;1995;1;2;4;4;0;14;0;0;0;"";1;2;13,74
5003088;1;1940;1;0;4;0;0;9;0;500000;1;"esta persona es miembro de un sindicato de colectivos";1;8;11,07
5003088;2;1941;2;1;4;0;0;11;0;0;;"el vehiculo hiunday pertenece a su propiedad pero la transporto un vecino";1;2;3,76
5003088;3;1963;2;2;7;0;1;1;1;0;2;"no quiere entregar sus ingresos";1;4;25,39
5003088;4;1967;1;2;4;0;0;4;1;500000;1;"esta persona trabaja como conductor de colectivo";1;5;33,47
5003088;5;1993;1;3;4;4;0;14;0;0;0;"";1;4;13,74
5003091;1;1939;1;0;5;0;1;9;0;300000;1;"";1;6;1,69
5003091;2;1943;2;1;4;0;0;11;0;0;;"";1;6;0,57
5003091;3;1971;2;2;5;0;1;4;1;300000;1;"";1;4;3,87
5003091;4;1994;1;3;4;4;0;14;0;0;0;"";1;4;2,09
5008019;1;1958;2;0;6;0;0;11;0;0;0;"";1;6;3,87
5008019;2;1945;1;1;5;0;1;4;1;500000;1;"";1;2;1,69
5008019;3;1978;1;2;7;0;1;4;1;400000;1;"";1;5;5,10
5008019;4;1979;2;2;7;0;1;4;1;200000;1;"";1;5;3,87
5008036;1;1968;1;0;7;0;1;4;1;1500000;1;"Claudio no realiza viajes al trabajo (dia libre).";1;10;5,10
5008036;2;1968;2;1;5;0;1;11;0;0;0;"";1;6;3,87
5008036;3;1989;1;2;6;6;0;14;0;0;0;"";1;2;6,90
5008036;4;1999;1;2;3;4;0;14;0;0;0;"";1;4;20,56
5008048;1;1945;2;0;4;0;0;11;0;0;0;"";1;3;0,57
5008048;2;1979;2;2;5;0;1;4;1;280000;1;"";1;6;3,87
5008048;3;1979;1;3;5;0;1;4;1;350000;1;"Ingreso imputado.";1;2;5,10
5008048;4;2007;1;3;2;2;0;14;0;0;0;"";1;2;14,40
5008053;1;1946;1;0;4;0;0;13;0;500000;1;"Roberto posee un TXC el que es trabajado por una persona externa a la familia, s";1;7;10,71
5008053;2;1954;2;1;4;0;0;11;0;0;0;"";1;3;8,12
5008053;3;1983;2;2;6;0;0;11;0;0;0;"";1;4;24,81
6001009;1;1950;2;0;5;0;1;4;1;400000;1;"";1;6;39,09
6001009;2;1955;1;1;7;0;1;4;1;450000;1;"";1;6;51,53
6001009;3;1976;2;2;7;0;1;4;1;450000;1;"";1;8;39,09
6001009;4;1973;1;3;4;0;0;4;1;380000;1;"Enri no realiza viajes, se encuentra en la ciudad de Vallenar.";0;0;51,53
6001009;5;1998;2;3;3;4;0;14;0;0;0;"";1;5;85,14
6001022;1;1935;1;0;7;0;1;9;0;200000;1;"";1;6;5,45
6001022;2;1942;2;1;4;0;0;11;0;0;0;"";1;2;1,85
6001022;3;1938;2;3;4;0;0;4;1;180000;1;"";1;2;1,85
6001034;1;1943;1;0;7;0;1;9;0;450000;1;"";1;4;11,38
6001034;2;1948;2;1;7;0;1;11;0;0;0;"";1;4;26,10
6004004;1;1953;2;0;5;0;1;3;1;200000;1;"Maria Soledad trabaja en tienda comercial al lado de su casa (Blanco 213A), no r";1;2;5,96
6004004;2;1977;1;2;6;0;0;3;2;300000;1;"";1;2;7,86
6004004;3;1988;2;3;5;0;1;4;1;300000;1;"";1;11;18,22
6004004;4;2007;1;3;2;2;0;14;0;0;0;"";1;4;22,17
6004005;1;1945;1;0;7;0;1;4;2;700000;1;"";1;4;5,45
6004005;2;1957;2;1;5;0;1;3;1;450000;1;"";1;6;12,50
6004005;3;1996;1;2;3;4;0;14;0;0;0;"";1;4;6,77
6006015;1;1946;1;0;5;0;0;4;1;500000;1;"";1;4;34,41
6006015;2;1949;2;1;7;0;1;4;1;700000;1;"";1;2;26,10
6006039;1;1940;1;0;4;0;0;9;0;650000;1;"ingreso imputado.";1;2;2,60
6006039;2;1939;2;1;5;0;0;11;0;0;0;"Ismelda no realiza viajes en día asignado por motivos personales.";0;0;0,88
6006039;3;1966;2;2;7;0;1;12;0;0;0;"";1;2;5,96
6006039;4;1994;1;3;4;4;0;14;0;0;0;"";1;4;3,23
6006062;1;1956;1;0;7;0;1;4;1;1250000;1;"";1;2;51,53
6006062;2;1956;2;1;7;0;1;11;0;0;0;"";1;5;39,09
6006062;3;1982;1;2;6;0;0;4;1;550000;1;"";1;2;69,60
6006062;4;1985;1;2;6;6;0;14;0;0;0;"";1;4;69,60
6006062;5;1991;2;2;4;5;0;14;0;0;0;"";1;2;119,40
7001014;1;1968;2;0;5;0;1;4;1;200000;1;"";1;4;3,23
7001014;2;2007;2;2;2;2;0;14;0;0;0;"";1;4;16,36
7001014;3;1963;1;3;4;0;0;3;1;160000;1;"";1;5;4,26
7001014;4;1985;1;3;4;0;0;12;0;0;0;"";0;0;5,75
7001024;1;1953;2;0;3;0;0;4;1;170000;1;"";1;2;3,23
7001024;2;1990;1;2;4;0;0;13;0;0;0;"";1;2;5,75
7001024;3;1988;1;3;6;6;0;14;0;0;0;"";1;4;5,75
7001024;4;1970;2;4;4;0;0;4;1;200000;1;"Cristina no realiza viajes, se encuentra con descanso.";0;0;3,23
8004001;1;1967;1;0;5;0;1;4;1;500000;1;"";1;8;16,60
9010001;1;1943;1;0;3;0;0;9;0;101000;1;"no salio debe cuidar a su nieto en casa... ";0;0;6,64
9010001;2;1977;1;2;7;0;1;1;1;450000;1;"";1;4;19,89
9010001;3;1980;2;3;5;0;1;4;1;230000;1;"";1;5;24,05
9010001;4;2008;1;3;1;0;0;13;0;0;0;"nada que hacer...";0;0;29,10
9010002;1;1979;1;0;4;0;0;4;2;280000;1;"";1;2;19,89
9010002;2;1982;2;1;6;0;1;4;1;220000;1;"";1;6;22,43
9010002;3;2000;2;2;3;4;0;14;0;0;0;"no fue a clases se quedaron dormidos...";0;0;36,56
9010002;4;2006;1;2;2;2;0;14;0;0;0;"no fue a clases se quedaron dormidos...";0;0;29,10
9010006;1;1927;2;0;3;0;0;9;0;90000;1;"no salio esta postrado en cama con cancer terminal... a la semana fallecio lamen";0;0;19,88
9010007;1;1938;2;0;3;0;0;11;0;0;0;"nada que hacer";0;0;6,75
9010007;2;1960;1;2;4;0;0;7;3;180000;1;"no quiere participar del estudio...";0;0;18,99
9010007;3;1963;1;2;4;0;0;4;1;600000;1;"trabaja en antofagasta en minera michilla...";0;0;18,99
9010007;4;1964;1;2;4;0;0;4;1;700000;1;"esta con dias descanso trabaja en minera candalaria";1;5;18,99
9010007;5;1989;1;3;4;0;0;4;1;190000;1;"";1;2;42,36
9013077;1;1964;2;0;4;0;0;4;1;210000;1;"es asi espera 10 minutos el colectivo...";1;3;35,83
9013077;2;1993;1;2;4;4;0;14;0;0;0;"es asi camina 30 minutos...";1;2;34,57
9013077;3;1995;2;2;4;4;0;14;0;0;0;"";1;2;38,57
9013096;1;1954;2;0;3;0;0;11;0;0;0;"no salio";0;0;35,83
9013096;2;1979;2;2;4;0;0;11;0;0;0;"espera muxo tiempo el colectivo es asi";1;2;35,83
9013096;3;2005;1;3;2;3;0;14;0;0;0;"";1;2;29,26
9013097;1;1968;1;0;3;0;0;5;1;210000;1;"es asi camina...";1;4;18,39
9013097;2;1973;1;3;4;0;0;12;0;0;0;"no salio debe cuidar a su familia que estaban todos resfriados...";0;0;18,39
9013097;3;1983;2;3;4;0;0;11;0;0;0;"no salio estan todos resfriados";0;0;20,74
9013097;4;2001;1;3;3;4;0;14;0;0;0;"no estan resfriados";0;0;18,16
9013097;5;2005;1;3;2;3;0;14;0;0;0;"no salio estan todos resfriados";0;0;18,16
9013097;6;2005;1;3;2;3;0;14;0;0;0;"no salio esta resfriado";0;0;18,16
9013097;7;2009;2;3;1;0;0;13;0;0;0;"no salio esta resfriada";0;0;23,01
9013101;1;1948;1;0;3;0;0;12;0;150000;1;"";1;2;19,89
9013101;2;1987;2;2;4;0;0;11;0;0;0;"no salio";0;0;22,43
9013101;3;1993;2;2;3;0;0;13;0;0;0;"no ssalio";0;0;25,89
9013101;4;1985;2;2;5;0;1;12;0;0;0;"no salio";0;0;22,43
9020032;1;1962;1;0;5;0;1;4;1;540000;1;"no cumplen con la fercuencia, otra linea para el sector seria mejor...";1;2;18,99
9020032;2;1935;2;3;4;0;0;9;0;70000;1;"no salio tine problemas de vision...";0;0;6,75
9020032;3;1965;2;3;7;0;1;4;1;350000;1;"";1;2;22,95
9020032;4;1989;2;3;5;7;0;14;0;0;0;"";1;2;21,41
9020032;5;1996;1;3;3;4;0;14;0;0;0;"";1;2;22,15
9020033;1;1934;1;0;3;0;0;11;0;0;0;"";1;2;9,89
9020033;2;1960;2;2;4;0;0;4;1;250000;1;"sus viajes fueron tomados por telefono ya que no la encontraba en su casa nunca ";1;2;35,83
9020033;3;1987;2;3;6;6;0;14;0;0;0;"estudia en antofagasta";0;0;33,42
9020036;1;1958;1;0;3;0;0;4;1;210000;1;"tomo libre para acompaÃ±ar a sui seÃ±ora para ir al  medico...";1;3;47,47
9020036;2;1965;2;1;4;0;0;11;0;0;0;"";1;3;57,38
9020037;1;1973;1;0;4;0;0;3;3;280000;1;"";1;8;18,99
9020037;2;1979;2;1;5;0;1;11;0;0;0;"";1;10;22,95
9020037;3;2000;2;2;3;4;0;14;0;0;0;"";1;2;34,90
9020037;4;2003;2;2;3;4;0;14;0;0;0;"";1;2;34,90
9020037;5;2007;1;2;2;2;0;14;0;0;0;"";1;2;27,78
9022020;1;1944;1;0;3;0;0;10;0;190000;1;"es asi trabaja";1;4;6,64
9022020;2;1946;2;1;3;0;0;11;0;0;0;"no salio su hija hace las compras porque ella esta enferma...";0;0;24,05
9022020;3;1967;1;2;4;0;0;4;2;0;2;"";1;9;19,89
9022020;4;2002;1;3;3;4;0;14;0;0;0;"";1;2;19,64
9022021;1;1943;1;0;4;0;0;3;1;320000;1;"";1;2;15,84
9022021;2;1943;2;1;4;0;0;11;0;0;0;"no sale es minusvalida";0;0;16,87
9022022;1;1952;1;0;4;0;0;4;1;350000;1;"";1;4;29,64
9022022;2;1952;2;1;4;0;0;11;0;0;0;"";1;4;35,83
9022022;3;1928;1;3;3;0;0;9;0;120000;1;"";1;2;9,89
9022025;1;1941;1;0;3;0;0;9;0;110000;1;"";1;2;6,64
9022025;2;1944;2;1;3;0;0;11;0;0;0;"es invalida";1;2;7,07
9022025;3;1978;1;2;6;0;0;12;0;0;0;"";1;2;19,89
9022025;4;1996;1;3;3;4;0;14;0;0;0;"";1;2;23,20
9028009;1;1951;1;0;3;0;0;9;0;101000;1;"";1;2;47,47
9028009;2;1953;2;3;4;0;0;11;0;0;0;"esta de viaje en antofagasta";0;0;57,38
9028010;1;1940;2;0;4;0;0;9;0;80000;1;"";0;0;6,53
9028010;2;1965;2;2;4;0;0;11;0;0;0;"";1;4;22,23
9028010;3;1967;1;3;4;0;0;3;3;350000;1;"";1;3;18,39
9028010;4;2000;2;3;3;4;0;14;0;0;0;"na";1;2;33,80
9028010;5;2003;1;3;3;4;0;14;0;0;0;"";1;2;18,16
9028010;6;2007;1;3;1;0;0;13;0;0;0;"no salio nada que hacer";0;0;26,91
9028014;1;1945;1;0;4;0;0;9;0;120000;1;"es asi espera mucho tiempo el colectivo...";1;3;9,89
9028014;2;1953;2;1;4;0;0;11;0;180000;1;"no fue al trabajo esta con licencia ... ";0;0;35,83
9028014;3;1993;2;3;4;0;0;13;0;0;0;"
es asi espera mucho tiempo el colectivo puesto que no cumplen con la frecuencia";1;2;38,57
9030009;1;1972;1;0;4;0;0;4;1;250000;1;"los viajes fueron entregados por la seÃ±ora puesto que el llega demasiado tard";1;6;18,99
9030009;2;1979;2;1;4;0;0;7;3;60000;1;"trabaja de part time";1;4;22,95
9030009;3;1999;1;2;3;4;0;14;0;0;0;"";1;2;18,75
9030009;4;2005;1;2;2;3;0;14;0;0;0;"";1;2;18,75
9030009;5;2009;2;2;1;0;0;13;0;0;0;"no salio es bebe";0;0;23,75
9030012;1;1958;2;0;4;0;0;4;1;180000;1;"esta con licencia";0;0;24,05
9030012;2;1976;1;2;4;0;0;4;1;190000;1;"sus viajes fueron dados por su madre puesto ke el llega muy tarde...";1;2;19,89
9030012;3;1993;1;2;4;4;0;14;0;0;0;"
";1;2;23,20
9030012;4;2002;1;3;3;4;0;14;0;0;0;"";1;2;19,64
9030029;1;1957;1;0;3;0;0;9;0;80000;1;"";1;2;18,39
9030029;2;1981;1;2;3;0;0;7;3;210000;1;"";1;2;41,04
9030029;3;1977;2;2;4;0;0;4;1;210000;1;"";1;2;22,23
9030029;4;1990;2;2;6;6;0;14;0;0;0;"no salio estaba enferma";0;0;20,74
9030029;5;2000;1;2;3;4;0;14;0;0;0;"";1;2;18,16
9030029;6;1975;1;3;4;0;0;5;1;230000;1;"";1;4;18,39
9030029;7;1995;1;3;4;4;0;14;0;0;0;"";1;6;21,46
9030029;8;2003;2;3;3;4;0;14;0;0;0;"";1;2;33,80
9030056;1;1963;2;0;4;0;0;4;1;150000;1;"trabaja";1;2;24,05
9030056;2;1963;1;1;4;0;0;5;1;240000;1;"";1;4;19,89
9030056;3;1985;1;2;5;0;1;12;0;0;0;"";1;2;44,38
9030056;4;1990;1;2;3;0;0;12;0;0;0;"";1;2;44,38
9032051;1;1939;2;0;3;0;0;9;0;90000;1;"";1;4;19,88
9032068;1;1941;1;0;3;0;0;9;0;120000;1;"ES MINUSVALIDO...";1;4;6,64
9032068;2;1941;2;1;3;0;0;11;0;0;0;"es asi camina 30 minutos...";1;4;7,07
9032068;3;1965;2;2;5;0;1;1;2;250000;1;"ES ASI CAMINA 40 MINUTOS";1;2;24,05
9032068;4;1967;1;2;4;0;0;12;0;0;0;"esta enferma con bronquitis...quedo cesante";0;0;19,89
9032069;1;1964;1;0;5;0;0;4;1;230000;1;"esta con licencia          es asi espera muxo rato el colectivo";1;2;18,99
9032069;2;1964;2;1;4;0;0;4;1;250000;1;"";1;2;22,95
9032069;3;1984;2;3;4;0;0;11;0;0;0;"no salio";0;0;21,41
9032069;4;2006;2;3;1;0;0;13;0;0;0;"no salio";0;0;23,75
9032069;5;2009;2;3;1;0;0;13;0;0;0;"

no salio";0;0;23,75
9032071;1;1970;1;0;4;0;0;4;1;280000;1;"";1;4;18,39
9032071;2;1970;2;1;4;0;0;11;0;0;0;"es asi camina muxo";1;4;22,23
9032071;3;1994;1;2;4;4;0;14;0;0;0;"es asi camina muxo";1;2;21,46
9032071;4;2001;2;2;3;4;0;14;0;0;0;"es asi camina 30 minutos";1;2;33,80
9032071;5;1961;1;3;3;0;0;3;2;230000;1;"";1;4;18,39
9032071;6;1964;1;3;3;0;0;3;2;450000;1;"trabaja en mineria  y no se encontraba el dia de la encuesta estaba en vallenar ";0;0;18,39
9032072;1;1971;1;0;3;0;0;4;1;340000;1;"";1;2;19,89
9032072;2;1979;2;1;4;0;0;4;1;190000;1;"";1;2;24,05
9032072;3;1997;1;2;3;4;0;14;0;0;0;"";1;2;19,64
9032072;4;2008;1;2;1;0;0;13;0;0;0;"";1;2;29,10
9034001;1;1944;1;0;3;0;0;12;0;90000;1;"no salio cuida a su mujer ke esta enferma...recibe un ajubilacion";0;0;6,34
9034001;2;1970;2;1;4;0;0;11;0;0;0;"no salio esta enferma en cama...";0;0;22,95
9034001;3;1993;1;2;4;4;0;14;0;0;0;"";1;2;22,15
9034001;4;1998;1;2;3;4;0;14;0;0;0;"";1;2;18,75
9034001;5;2001;1;2;3;4;0;14;0;0;0;"";1;2;18,75
9034002;1;1929;1;0;3;0;0;9;0;100000;1;"";1;2;9,89
9034002;2;1935;2;1;3;0;0;11;0;0;0;"";1;2;10,53
9034002;3;1962;2;2;4;0;0;4;1;230000;1;"espera 15 minutos el colectivo es asi";1;4;35,83
9034006;1;1944;1;0;4;0;0;4;1;210000;1;"viaje trasnoche";1;2;15,84
9034006;2;1950;2;1;3;0;0;11;0;0;0;"";1;2;57,38
9034007;1;1959;1;0;3;0;0;4;1;190000;1;"sus viajes fueron entregados por su seÃ±ora porque el llega muy tarde y no lo ";1;2;18,99
9034007;2;1963;2;1;3;0;0;11;0;0;0;"";1;2;22,95
9034007;3;1978;1;2;4;0;0;4;1;180000;1;"";1;4;18,99
9034007;4;1987;2;2;6;6;0;14;0;0;0;"esta de vacaciones en viÃ±a del mar...";0;0;21,41
9034007;5;1937;2;3;3;0;0;9;0;80000;1;"es anciana no salio...";0;0;6,75
9041006;1;1981;1;0;5;0;0;4;1;210000;1;"";1;4;44,38
9041006;2;1982;2;1;4;0;0;11;0;0;0;"no salio";0;0;22,43
9041006;3;2007;2;2;1;0;0;13;0;0;0;"no salio";0;0;24,88
9041006;4;2009;2;2;1;0;0;13;0;0;0;"no salio";0;0;24,88
9045001;1;1951;1;0;4;0;0;3;3;150000;1;"";1;2;55,95
9045004;1;1930;1;0;3;0;0;11;0;0;0;"";1;2;15,84
9045004;2;1963;1;2;3;0;0;5;1;450000;1;"trabaja en mineria en totoral";0;0;47,47
9045007;1;1979;1;0;4;0;0;12;0;0;0;"";1;2;29,64
9045007;2;1982;2;1;4;0;0;11;0;0;0;"";1;4;33,42
9045007;3;2005;1;2;2;3;0;14;0;0;0;"";1;2;29,26
9045024;1;1957;1;0;4;0;0;4;1;450000;1;"trabaja en calama 7 por 7";0;0;18,99
9045024;2;1951;2;1;4;0;0;7;3;210000;1;"";1;3;22,95
9045024;3;1980;2;2;5;0;0;4;1;180000;1;"ES SORDA sus viajes fueron entregados por JEAN PIERRE";1;5;22,95
9045024;4;1986;1;2;4;0;0;4;1;430000;1;"esta con licencia";1;3;42,36
9045024;5;2006;1;3;2;2;0;14;0;0;0;"";1;2;27,78
9048011;1;1933;1;0;3;0;0;9;0;100000;1;"";1;2;6,14
9048011;2;1967;2;2;5;0;1;4;1;240000;1;"";1;6;22,23
9048011;3;1967;1;3;5;0;1;3;2;250000;1;"maneja un colectivo";1;4;18,39
9048011;4;1993;2;3;4;4;0;14;0;0;0;"
es asi espera 20 minutos el colectivo";1;2;23,94
9048011;5;2003;2;3;3;4;0;14;0;0;0;"";1;2;33,80
9048011;6;2008;1;3;1;0;0;13;0;0;0;"no salio";0;0;26,91
9048012;1;1944;2;0;3;0;0;9;0;102000;1;"esta enfermita convaleciente de una operacion...";1;2;19,88
9048022;1;1928;2;0;3;0;0;9;0;0;0;"
no salio nada que hacer";0;0;7,07
9048022;2;1955;2;2;4;0;0;11;0;0;0;"no salio";0;0;24,05
9048022;3;1948;1;2;3;0;0;4;1;320000;1;"despues de buscarlos en diferentes horarios y varios dias los viajes fueron entr";1;2;19,89
9048022;4;1958;1;2;3;0;0;4;1;450000;1;"esta trabajando en iquique...";0;0;19,89
9048023;1;1950;1;0;3;0;0;4;1;300000;1;"NA";1;4;18,39
9048023;2;1948;2;1;3;0;0;11;0;0;0;"SU TRABAJO ES VOLUNTARIO";1;4;22,23
9048023;3;1985;2;2;4;0;0;11;0;0;0;"NA";1;4;20,74
9048023;4;2003;1;3;3;4;0;14;0;0;0;"na";1;2;18,16
9048023;5;2002;2;3;3;4;0;14;0;0;0;"NO FUE A CLASES ESTABA ENFERMA";0;0;33,80
9048023;6;1995;1;3;4;4;0;14;0;0;0;"NA";1;2;21,46
9048024;1;1975;1;0;4;0;0;4;1;190000;1;"";1;6;18,39
9048024;2;1976;2;1;4;0;0;4;1;200000;1;"";1;9;22,23
9048024;3;1993;2;2;4;4;0;14;0;0;0;"no fue a clases porque se quedo dormida...";0;0;23,94
9048024;4;1996;2;2;3;4;0;14;0;0;0;"";1;4;23,94
9048024;5;1997;2;2;3;4;0;14;0;0;0;"
";1;2;33,80
9048024;6;1937;2;3;3;0;0;11;0;0;0;"";1;4;6,53
9048024;7;1973;1;3;5;0;1;4;1;320000;1;"trabaja y estudia";1;10;18,39
9059001;1;1935;2;0;3;0;0;11;0;0;0;"";1;2;10,53
9059001;2;1961;1;2;4;0;0;4;1;250000;1;"";1;2;29,64
9059001;3;1994;1;3;4;4;0;14;0;0;0;"";1;2;34,57
9059006;1;1930;1;0;4;0;0;9;3;220000;1;"trabaja ocacional...";1;2;15,84
9059006;2;1930;2;1;3;0;0;11;0;0;0;"no salio estaba enferma...";0;0;16,87
9059007;1;1959;1;0;4;0;0;3;2;200000;1;"maneja un colectivo";1;4;55,95
9059008;1;1982;1;0;5;0;1;4;1;320000;1;"esta con dias libres...";1;7;44,38
9059008;2;1982;2;1;5;0;1;11;0;0;0;"";1;3;22,43
9059008;3;2001;1;2;3;4;0;14;0;0;0;"
";1;3;19,64
9059008;4;2005;2;2;2;3;0;14;0;0;0;"";1;3;36,56
9066003;1;1934;1;0;3;0;0;9;0;120000;1;"";1;2;6,34
9066003;2;1954;2;1;3;0;0;11;0;0;0;"";1;2;22,95
9066003;3;1978;1;2;5;0;1;12;0;0;0;"no salio";0;0;18,99
9066003;4;1985;2;3;4;0;0;7;3;0;0;"no salio ";0;0;21,41
9066003;5;1999;1;3;3;4;0;14;0;0;0;"";1;2;18,75
9066004;1;1951;2;0;3;0;0;9;0;90000;1;"";1;2;22,23
9066004;2;1981;1;2;5;0;0;5;1;550000;1;"trabaja en iquique temporalmente...";0;0;41,04
9066004;3;1990;1;2;4;4;0;14;0;0;0;"";1;2;41,04
9066004;4;1985;2;3;4;0;0;12;0;0;0;"";1;3;20,74
9066004;5;2003;1;3;3;4;0;14;0;0;0;"";1;3;18,16
9066004;6;2008;2;3;1;0;0;13;0;0;0;"";1;3;23,01
9066005;1;1960;1;0;3;0;0;4;1;230000;1;"";1;4;18,39
9066005;2;1968;2;1;5;0;1;7;3;70000;1;"trabaja";1;3;22,23
9066005;3;1986;2;2;5;0;1;1;1;190000;1;"esta con licencia medica...";1;2;20,74
9066005;4;1990;2;2;5;0;0;4;1;190000;1;"trabaja";1;2;20,74
9066005;5;1996;2;2;4;4;0;14;0;0;0;"";1;2;23,94
9066005;6;2009;2;2;1;0;0;13;0;0;0;"";1;3;23,01
9066005;7;1970;1;3;5;0;1;4;1;320000;1;"esta con dias descanso...";1;4;18,39
9066012;1;1939;1;0;5;0;1;9;0;230000;1;"";1;2;6,14
9066012;2;1942;2;1;4;0;0;11;0;0;0;"";1;2;6,53
9066012;3;1966;2;2;4;0;0;4;1;250000;1;"";1;4;22,23
9066012;4;1991;1;2;6;6;0;14;0;0;0;"";1;2;41,04
9066012;5;1996;2;2;4;4;0;14;0;0;0;"";1;4;23,94
9066012;6;1988;2;2;6;6;0;14;0;0;0;"estudia en valparaiso...";0;0;20,74
10002014;1;1943;1;0;3;0;0;9;0;240000;1;"esta enfermo de los bronquios";0;0;25,20
10002014;2;1948;2;1;3;0;0;11;0;0;0;"";1;2;48,49
10002014;3;1984;2;2;7;6;1;14;0;0;0;"";1;2;32,91
10002014;4;1991;2;2;6;6;0;14;0;0;0;"";1;2;32,91
10002015;1;1966;1;0;4;0;0;4;1;540000;1;"trabaja 4 x 4 en minera poconchile en tierra amarilla...y esta con descanso...";1;2;54,08
10002015;2;1964;2;1;4;0;0;4;1;260000;1;"";1;2;40,91
10002015;3;1989;2;2;6;0;0;7;3;180000;1;"es asi trabajo encontro...";1;4;27,76
10002015;4;1992;2;2;6;6;0;14;0;60000;1;"no fue a clases se sentia mal...igual trabajaen empaque  de supermercado...";1;2;32,31
10002015;5;1997;2;2;3;4;0;14;0;0;0;"";1;4;39,97
10002015;6;2010;1;3;1;0;0;13;0;0;0;"";1;2;55,13
10008002;1;1952;1;0;4;0;0;3;2;450000;1;"trabaja como mecanico en su casa...";0;0;54,08
10008002;2;1952;2;1;4;0;0;4;2;200000;1;"";1;2;40,91
10008002;3;1992;2;2;5;5;0;14;0;0;0;"salio con el pololo en el auto del hogar";1;4;32,31
10008002;4;1983;2;2;4;0;0;4;1;230000;1;"";1;3;27,76
10008002;5;2005;1;3;2;3;0;14;0;0;0;"
";1;2;30,40
10008002;6;1996;2;3;3;4;0;14;0;0;0;"";1;4;32,31
10008002;7;1998;2;3;3;4;0;14;0;0;0;"";1;4;39,97
10008003;1;1983;1;0;5;0;0;5;1;250000;1;"";1;2;89,58
10008008;1;1970;1;0;4;0;0;4;1;450000;1;"trabaja en barquito llega cada 5 dias";0;0;64,11
10008008;2;1967;2;1;4;0;0;4;1;250000;1;"";1;4;48,49
10008008;3;1991;2;2;6;6;0;14;0;0;0;"";1;4;32,91
10008008;4;1999;1;2;3;4;0;14;0;0;0;"";1;2;36,03
10013017;1;1957;1;0;4;0;0;3;1;450000;1;"";1;4;50,37
10013017;2;1966;2;1;4;0;0;11;0;0;0;"";1;2;38,09
10013017;3;1987;2;2;7;0;1;12;0;0;0;"";1;2;25,86
10013017;4;1992;2;2;4;4;0;14;0;0;0;"
";1;2;30,09
10013017;5;1989;1;3;4;0;0;4;1;280000;1;"";1;6;49,10
10013018;1;1960;2;0;3;0;0;11;0;0;0;"";1;6;38,09
10013018;2;1981;2;2;5;0;1;4;1;230000;1;"";1;6;25,86
10013018;3;2000;1;3;3;4;0;14;0;0;0;"";1;2;28,31
10013018;4;2002;1;3;3;4;0;14;0;0;0;"";1;2;28,31
10013018;5;2007;1;3;2;2;0;14;0;0;0;"";1;2;51,34
10013019;1;1939;1;0;4;0;0;9;0;90000;1;"es nefermo del corazon por eso camina lento...";1;2;21,26
10013019;2;1937;2;1;3;0;0;11;0;0;0;"no salio";0;0;15,28
10013019;3;1965;1;2;3;0;0;3;2;200000;1;"no salio al trabajo el vehiculo en que sale a trabajar estaba en pana...";1;2;54,08
10013019;4;1960;2;2;5;0;1;4;1;350000;1;"";1;4;40,91
10013019;5;1982;2;3;7;0;1;11;0;0;0;"";1;3;27,76
10013019;6;2010;2;3;1;0;0;13;0;0;0;"";1;3;108,40
10013020;1;1940;1;0;3;0;0;9;0;75000;1;"es asi esperan 20 minutos el medio de locomocion...";1;2;37,15
10013020;2;1957;2;1;4;0;0;11;0;0;0;"es asi espera 20 minutos el medio de transporte...";1;2;71,49
10013020;3;1997;2;2;3;4;0;14;0;0;0;"";1;4;69,86
10018004;1;1942;2;0;3;0;0;11;0;0;0;"";1;2;18,12
10018004;2;1964;2;2;5;0;1;12;0;0;0;"";1;4;48,49
10018004;3;1918;2;3;3;0;0;9;0;120000;1;"no salio esta postrada en cama..";0;0;18,12
10018004;4;1997;2;3;3;4;0;14;0;0;0;"";1;2;47,38
10018006;1;1951;2;0;3;0;0;11;0;0;0;"";1;5;40,91
10018006;2;1975;1;2;4;0;0;12;0;0;0;"no salio";0;0;54,08
10018006;3;1979;1;2;3;0;0;4;1;320000;1;"";1;3;54,08
10018006;4;1978;2;3;4;0;0;4;1;225000;1;"";1;3;40,91
10018006;5;1998;1;3;3;4;0;14;0;0;0;"
";1;6;30,40
10018006;6;1999;1;3;3;4;0;14;0;0;0;"";1;2;30,40
